gbifID	basisOfRecord	occurrenceStatus	decimalLatitude	decimalLongitude
1677269632	HUMAN_OBSERVATION	PRESENT	19.455894	-104.366462
164420211	PRESERVED_SPECIMEN	PRESENT		
164420197	PRESERVED_SPECIMEN	PRESENT		
1625380654	PRESERVED_SPECIMEN	PRESENT	14.288	-91.482367
1625380627	PRESERVED_SPECIMEN	PRESENT		
1625380566	PRESERVED_SPECIMEN	PRESENT	12.999333	-85.909
1625380544	PRESERVED_SPECIMEN	PRESENT		
1625380538	PRESERVED_SPECIMEN	PRESENT		
1625380535	PRESERVED_SPECIMEN	PRESENT		
1625380534	PRESERVED_SPECIMEN	PRESENT		
1625380528	PRESERVED_SPECIMEN	PRESENT		
1625380525	PRESERVED_SPECIMEN	PRESENT	13.873333	-89.796667
1625380500	PRESERVED_SPECIMEN	PRESENT		
1625380493	PRESERVED_SPECIMEN	PRESENT		
1625380488	PRESERVED_SPECIMEN	PRESENT		
1625380473	PRESERVED_SPECIMEN	PRESENT		
1625380458	PRESERVED_SPECIMEN	PRESENT		
1625369472	PRESERVED_SPECIMEN	PRESENT	12.998167	-85.909
1625369400	PRESERVED_SPECIMEN	PRESENT	12.998167	-85.909
1625369363	PRESERVED_SPECIMEN	PRESENT		
1625369360	PRESERVED_SPECIMEN	PRESENT		
1625369350	PRESERVED_SPECIMEN	PRESENT	13.873333	-89.796667
1625369347	PRESERVED_SPECIMEN	PRESENT	13.873333	-89.796667
1625369345	PRESERVED_SPECIMEN	PRESENT	13.212667	-86.315333
1625369339	PRESERVED_SPECIMEN	PRESENT	12.998167	-85.909
1625369335	PRESERVED_SPECIMEN	PRESENT	13.873333	-89.796667
1625369323	PRESERVED_SPECIMEN	PRESENT	13.209333	-86.259167
1625369322	PRESERVED_SPECIMEN	PRESENT		
1625369321	PRESERVED_SPECIMEN	PRESENT	13.277	-86.26
1625369320	PRESERVED_SPECIMEN	PRESENT	12.998167	-85.909
1625369319	PRESERVED_SPECIMEN	PRESENT		
1625369315	PRESERVED_SPECIMEN	PRESENT		
1625369303	PRESERVED_SPECIMEN	PRESENT	12.894667	-85.9115
1625369301	PRESERVED_SPECIMEN	PRESENT	12.998167	-85.909
1625369300	PRESERVED_SPECIMEN	PRESENT	12.998167	-85.909
1625369273	PRESERVED_SPECIMEN	PRESENT	12.998167	-85.909
1621771832	HUMAN_OBSERVATION	PRESENT	23.299395	-106.44119
1571078469	HUMAN_OBSERVATION	PRESENT	14.046751	-89.134129
1563450919	PRESERVED_SPECIMEN	PRESENT	9.713117	-84.64185
1562883063	HUMAN_OBSERVATION	PRESENT	10.423935	-85.092347
1324138340	PRESERVED_SPECIMEN	PRESENT	13	-85.91666
1324138333	PRESERVED_SPECIMEN	PRESENT	13	-85.91666
1324138326	PRESERVED_SPECIMEN	PRESENT	13	-85.91666
1324138207	PRESERVED_SPECIMEN	PRESENT	13.27578	-85.71696
1324138193	PRESERVED_SPECIMEN	PRESENT	13.27578	-85.71696
1324138192	PRESERVED_SPECIMEN	PRESENT	13.61845	-85.72206
1324138186	PRESERVED_SPECIMEN	PRESENT	13.61845	-85.72206
1324138162	PRESERVED_SPECIMEN	PRESENT	13.62375	-85.79863
1324072642	PRESERVED_SPECIMEN	PRESENT		
1324052407	PRESERVED_SPECIMEN	PRESENT		
1322969849	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1322858583	PRESERVED_SPECIMEN	PRESENT	15.320835	-92.6599383
1322818135	PRESERVED_SPECIMEN	PRESENT		
1322710043	PRESERVED_SPECIMEN	PRESENT		
1322671663	PRESERVED_SPECIMEN	PRESENT	15.340834	-92.6499381
1322656327	PRESERVED_SPECIMEN	PRESENT	15.320835	-92.6599383
1322639476	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1322626913	PRESERVED_SPECIMEN	PRESENT		
1322620701	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1322605415	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1322594031	PRESERVED_SPECIMEN	PRESENT	15.320835	-92.6599383
1322522330	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1322436932	PRESERVED_SPECIMEN	PRESENT	15.320835	-92.6599383
1322405128	PRESERVED_SPECIMEN	PRESENT	15.320835	-92.6599383
1322388938	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1322385274	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1322379955	PRESERVED_SPECIMEN	PRESENT	17.6007218	-93.1188553
1322345457	PRESERVED_SPECIMEN	PRESENT	15.320835	-92.6599383
1322343774	PRESERVED_SPECIMEN	PRESENT		
1322279076	PRESERVED_SPECIMEN	PRESENT		
1322270928	PRESERVED_SPECIMEN	PRESENT		
1322170838	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1322151472	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1322116195	PRESERVED_SPECIMEN	PRESENT		
1322099063	PRESERVED_SPECIMEN	PRESENT		
1322051145	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1321999390	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1321948454	PRESERVED_SPECIMEN	PRESENT		
1321915535	PRESERVED_SPECIMEN	PRESENT	15.320835	-92.6599383
1321820376	PRESERVED_SPECIMEN	PRESENT	20.8083	-105.25
1321759388	PRESERVED_SPECIMEN	PRESENT		
1321727340	PRESERVED_SPECIMEN	PRESENT	20.8083	-105.25
1321711970	PRESERVED_SPECIMEN	PRESENT		
1321623156	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1321596059	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1321494510	PRESERVED_SPECIMEN	PRESENT	13.3844	-86.8361
1321384404	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1321370304	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1321269624	PRESERVED_SPECIMEN	PRESENT		
1321226049	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1321162246	PRESERVED_SPECIMEN	PRESENT	15.320835	-92.6599383
1321089801	PRESERVED_SPECIMEN	PRESENT		
1321075945	PRESERVED_SPECIMEN	PRESENT		
1321072392	PRESERVED_SPECIMEN	PRESENT	15.320835	-92.6599383
1320863769	PRESERVED_SPECIMEN	PRESENT	20.8083	-105.25
1320835974	PRESERVED_SPECIMEN	PRESENT	13.8939	-86.781
1320718232	PRESERVED_SPECIMEN	PRESENT	14.05	-86.88
1320691204	PRESERVED_SPECIMEN	PRESENT		
1320666692	PRESERVED_SPECIMEN	PRESENT		
1320645094	PRESERVED_SPECIMEN	PRESENT	13.37	-86.97
1320613724	PRESERVED_SPECIMEN	PRESENT		
1320607603	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1320588664	PRESERVED_SPECIMEN	PRESENT		
1320585637	PRESERVED_SPECIMEN	PRESENT		
1320583222	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1320532625	PRESERVED_SPECIMEN	PRESENT		
1320516920	PRESERVED_SPECIMEN	PRESENT		
1320514359	PRESERVED_SPECIMEN	PRESENT		
1320493129	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1320461794	PRESERVED_SPECIMEN	PRESENT		
1320417257	PRESERVED_SPECIMEN	PRESENT		
1320413444	PRESERVED_SPECIMEN	PRESENT		
1320334852	PRESERVED_SPECIMEN	PRESENT	15.3508334	-92.689939
1320333861	PRESERVED_SPECIMEN	PRESENT		
1320333784	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1320293989	PRESERVED_SPECIMEN	PRESENT		
1320285770	PRESERVED_SPECIMEN	PRESENT	13.8871	-86.7927
1320275215	PRESERVED_SPECIMEN	PRESENT	15.340834	-92.6499381
1320226496	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1320222690	PRESERVED_SPECIMEN	PRESENT		
1320167655	PRESERVED_SPECIMEN	PRESENT		
1320106553	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1320072584	PRESERVED_SPECIMEN	PRESENT		
1320044214	PRESERVED_SPECIMEN	PRESENT	13.37	-86.97
1320016374	PRESERVED_SPECIMEN	PRESENT	15.320835	-92.6599383
1319982792	PRESERVED_SPECIMEN	PRESENT	15.2608378	-92.7299397
1319964645	PRESERVED_SPECIMEN	PRESENT		
1319961198	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1319957600	PRESERVED_SPECIMEN	PRESENT		
1319896390	PRESERVED_SPECIMEN	PRESENT		
1319867953	PRESERVED_SPECIMEN	PRESENT		
1319829431	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1319827133	PRESERVED_SPECIMEN	PRESENT		
1319824838	PRESERVED_SPECIMEN	PRESENT	13.9831	-86.4911
1319804942	PRESERVED_SPECIMEN	PRESENT	15.320835	-92.6599383
1319777651	PRESERVED_SPECIMEN	PRESENT		
1319746362	PRESERVED_SPECIMEN	PRESENT		
1319738482	PRESERVED_SPECIMEN	PRESENT	15.340834	-92.6499381
1319685563	PRESERVED_SPECIMEN	PRESENT		
1319670243	PRESERVED_SPECIMEN	PRESENT	15.320835	-92.6599383
1319632826	PRESERVED_SPECIMEN	PRESENT		
1319620360	PRESERVED_SPECIMEN	PRESENT		
1319536646	PRESERVED_SPECIMEN	PRESENT		
1319520955	PRESERVED_SPECIMEN	PRESENT		
1319519521	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1319505915	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1319436357	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1319356712	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1319278613	PRESERVED_SPECIMEN	PRESENT		
1319264445	PRESERVED_SPECIMEN	PRESENT	14.05	-86.88
1319260939	PRESERVED_SPECIMEN	PRESENT		
1319197217	PRESERVED_SPECIMEN	PRESENT		
1319170776	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1319137053	PRESERVED_SPECIMEN	PRESENT		
1319125216	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1319093983	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1319075788	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1319069712	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1318976251	PRESERVED_SPECIMEN	PRESENT		
1318971026	PRESERVED_SPECIMEN	PRESENT		
1318929059	PRESERVED_SPECIMEN	PRESENT		
1318918967	PRESERVED_SPECIMEN	PRESENT		
1318871260	PRESERVED_SPECIMEN	PRESENT		
1318867766	PRESERVED_SPECIMEN	PRESENT		
1318766892	PRESERVED_SPECIMEN	PRESENT	14.05	-86.88
1318760137	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1318721784	PRESERVED_SPECIMEN	PRESENT		
1318589075	PRESERVED_SPECIMEN	PRESENT		
1318556400	PRESERVED_SPECIMEN	PRESENT		
1318549568	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1318547808	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1318528898	PRESERVED_SPECIMEN	PRESENT		
1318442387	PRESERVED_SPECIMEN	PRESENT	15.320835	-92.6599383
1318379644	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1318371812	PRESERVED_SPECIMEN	PRESENT		
1318286516	PRESERVED_SPECIMEN	PRESENT	15.320835	-92.6599383
1318272023	PRESERVED_SPECIMEN	PRESENT		
1318226444	PRESERVED_SPECIMEN	PRESENT	15.320835	-92.6599383
1318219569	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1318179153	PRESERVED_SPECIMEN	PRESENT		
1318176070	PRESERVED_SPECIMEN	PRESENT	16.3807727	-96.3300278
1318073905	PRESERVED_SPECIMEN	PRESENT		
1318039486	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1318032103	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1317984668	PRESERVED_SPECIMEN	PRESENT	15.340834	-92.6499381
1317954012	PRESERVED_SPECIMEN	PRESENT	13.9831	-86.4911
1317842346	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1317833211	PRESERVED_SPECIMEN	PRESENT		
1317748594	PRESERVED_SPECIMEN	PRESENT	14.05	-86.88
1317740110	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1317714231	PRESERVED_SPECIMEN	PRESENT		
1317677686	PRESERVED_SPECIMEN	PRESENT		
1317601847	PRESERVED_SPECIMEN	PRESENT		
1317565441	PRESERVED_SPECIMEN	PRESENT	14.074	-86.9273
1317548449	PRESERVED_SPECIMEN	PRESENT		
1317455094	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1317447719	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1317298795	PRESERVED_SPECIMEN	PRESENT	10.33	-85.15
1317234440	PRESERVED_SPECIMEN	PRESENT		
1272082894	HUMAN_OBSERVATION	PRESENT	19.441018	-104.045162
1270636912	PRESERVED_SPECIMEN	PRESENT		
1270636910	PRESERVED_SPECIMEN	PRESENT		
1265420158	PRESERVED_SPECIMEN	PRESENT	19.246494	-103.723781
1257273710	PRESERVED_SPECIMEN	PRESENT		
1257273700	PRESERVED_SPECIMEN	PRESENT		
1257273696	PRESERVED_SPECIMEN	PRESENT		
1257273690	PRESERVED_SPECIMEN	PRESENT		
1257273669	PRESERVED_SPECIMEN	PRESENT		
1229584289	PRESERVED_SPECIMEN	PRESENT	10.4529	-85.1301
1229584277	PRESERVED_SPECIMEN	PRESENT	9.8961	-84.0783
1228051031	PRESERVED_SPECIMEN	PRESENT		
1228051007	PRESERVED_SPECIMEN	PRESENT		
1228050982	PRESERVED_SPECIMEN	PRESENT		
1228050959	PRESERVED_SPECIMEN	PRESENT		
1228050958	PRESERVED_SPECIMEN	PRESENT		
1228050936	PRESERVED_SPECIMEN	PRESENT		
120588877	PRESERVED_SPECIMEN	PRESENT		
120588875	PRESERVED_SPECIMEN	PRESENT		
120588872	PRESERVED_SPECIMEN	PRESENT		
120588870	PRESERVED_SPECIMEN	PRESENT		
120588717	PRESERVED_SPECIMEN	PRESENT		
120588701	PRESERVED_SPECIMEN	PRESENT		
120588536	PRESERVED_SPECIMEN	PRESENT		
120588523	PRESERVED_SPECIMEN	PRESENT		
120588521	PRESERVED_SPECIMEN	PRESENT		
120588519	PRESERVED_SPECIMEN	PRESENT		
120588517	PRESERVED_SPECIMEN	PRESENT		
120588516	PRESERVED_SPECIMEN	PRESENT		
120588513	PRESERVED_SPECIMEN	PRESENT		
120588411	PRESERVED_SPECIMEN	PRESENT		
120588408	PRESERVED_SPECIMEN	PRESENT		
120588406	PRESERVED_SPECIMEN	PRESENT		
120588403	PRESERVED_SPECIMEN	PRESENT		
120588399	PRESERVED_SPECIMEN	PRESENT		
120588396	PRESERVED_SPECIMEN	PRESENT		
120588394	PRESERVED_SPECIMEN	PRESENT		
120588391	PRESERVED_SPECIMEN	PRESENT		
120588388	PRESERVED_SPECIMEN	PRESENT		
120588383	PRESERVED_SPECIMEN	PRESENT		
120588380	PRESERVED_SPECIMEN	PRESENT		
120588376	PRESERVED_SPECIMEN	PRESENT		
120588370	PRESERVED_SPECIMEN	PRESENT		
120588367	PRESERVED_SPECIMEN	PRESENT		
120588363	PRESERVED_SPECIMEN	PRESENT		
120588360	PRESERVED_SPECIMEN	PRESENT		
120588355	PRESERVED_SPECIMEN	PRESENT		
120588352	PRESERVED_SPECIMEN	PRESENT		
120588349	PRESERVED_SPECIMEN	PRESENT		
120588346	PRESERVED_SPECIMEN	PRESENT		
120588341	PRESERVED_SPECIMEN	PRESENT		
120588340	PRESERVED_SPECIMEN	PRESENT		
120588336	PRESERVED_SPECIMEN	PRESENT		
120588335	PRESERVED_SPECIMEN	PRESENT		
120588331	PRESERVED_SPECIMEN	PRESENT		
120588327	PRESERVED_SPECIMEN	PRESENT		
120588323	PRESERVED_SPECIMEN	PRESENT		
120588320	PRESERVED_SPECIMEN	PRESENT		
120588317	PRESERVED_SPECIMEN	PRESENT		
120588229	PRESERVED_SPECIMEN	PRESENT		
120588225	PRESERVED_SPECIMEN	PRESENT		
120588169	PRESERVED_SPECIMEN	PRESENT		
120588167	PRESERVED_SPECIMEN	PRESENT		
120588165	PRESERVED_SPECIMEN	PRESENT		
120588163	PRESERVED_SPECIMEN	PRESENT		
120588160	PRESERVED_SPECIMEN	PRESENT		
120587909	PRESERVED_SPECIMEN	PRESENT		
120587907	PRESERVED_SPECIMEN	PRESENT		
120587905	PRESERVED_SPECIMEN	PRESENT		
120587902	PRESERVED_SPECIMEN	PRESENT		
120587900	PRESERVED_SPECIMEN	PRESENT		
120587898	PRESERVED_SPECIMEN	PRESENT		
120587896	PRESERVED_SPECIMEN	PRESENT		
120587895	PRESERVED_SPECIMEN	PRESENT		
120587893	PRESERVED_SPECIMEN	PRESENT		
120587891	PRESERVED_SPECIMEN	PRESENT		
120587889	PRESERVED_SPECIMEN	PRESENT		
120587887	PRESERVED_SPECIMEN	PRESENT		
120587885	PRESERVED_SPECIMEN	PRESENT		
120587883	PRESERVED_SPECIMEN	PRESENT		
120587881	PRESERVED_SPECIMEN	PRESENT		
120587879	PRESERVED_SPECIMEN	PRESENT		
120587877	PRESERVED_SPECIMEN	PRESENT		
120587875	PRESERVED_SPECIMEN	PRESENT		
120587873	PRESERVED_SPECIMEN	PRESENT		
120587791	PRESERVED_SPECIMEN	PRESENT		
120587788	PRESERVED_SPECIMEN	PRESENT		
120587786	PRESERVED_SPECIMEN	PRESENT		
120587783	PRESERVED_SPECIMEN	PRESENT		
120587774	PRESERVED_SPECIMEN	PRESENT		
120587772	PRESERVED_SPECIMEN	PRESENT		
120587770	PRESERVED_SPECIMEN	PRESENT		
120587767	PRESERVED_SPECIMEN	PRESENT		
120587765	PRESERVED_SPECIMEN	PRESENT		
120587763	PRESERVED_SPECIMEN	PRESENT		
120587760	PRESERVED_SPECIMEN	PRESENT		
120587759	PRESERVED_SPECIMEN	PRESENT		
120587758	PRESERVED_SPECIMEN	PRESENT		
120587755	PRESERVED_SPECIMEN	PRESENT		
120587753	PRESERVED_SPECIMEN	PRESENT		
120587751	PRESERVED_SPECIMEN	PRESENT		
120587729	PRESERVED_SPECIMEN	PRESENT		
120587686	PRESERVED_SPECIMEN	PRESENT		
120587684	PRESERVED_SPECIMEN	PRESENT		
120587681	PRESERVED_SPECIMEN	PRESENT		
120587680	PRESERVED_SPECIMEN	PRESENT		
120587677	PRESERVED_SPECIMEN	PRESENT		
120587675	PRESERVED_SPECIMEN	PRESENT		
120587672	PRESERVED_SPECIMEN	PRESENT		
120587670	PRESERVED_SPECIMEN	PRESENT		
120587668	PRESERVED_SPECIMEN	PRESENT		
120587290	PRESERVED_SPECIMEN	PRESENT		
120587288	PRESERVED_SPECIMEN	PRESENT		
120587285	PRESERVED_SPECIMEN	PRESENT		
120587283	PRESERVED_SPECIMEN	PRESENT		
120587281	PRESERVED_SPECIMEN	PRESENT		
120587279	PRESERVED_SPECIMEN	PRESENT		
120587277	PRESERVED_SPECIMEN	PRESENT		
120587274	PRESERVED_SPECIMEN	PRESENT		
120587273	PRESERVED_SPECIMEN	PRESENT		
120587271	PRESERVED_SPECIMEN	PRESENT		
120587269	PRESERVED_SPECIMEN	PRESENT		
120587267	PRESERVED_SPECIMEN	PRESENT		
120587265	PRESERVED_SPECIMEN	PRESENT		
120587263	PRESERVED_SPECIMEN	PRESENT		
120587261	PRESERVED_SPECIMEN	PRESENT		
120587259	PRESERVED_SPECIMEN	PRESENT		
120587257	PRESERVED_SPECIMEN	PRESENT		
120587254	PRESERVED_SPECIMEN	PRESENT		
120587251	PRESERVED_SPECIMEN	PRESENT		
120587249	PRESERVED_SPECIMEN	PRESENT		
120587247	PRESERVED_SPECIMEN	PRESENT		
120587245	PRESERVED_SPECIMEN	PRESENT		
120587243	PRESERVED_SPECIMEN	PRESENT		
120587241	PRESERVED_SPECIMEN	PRESENT		
120587239	PRESERVED_SPECIMEN	PRESENT		
120587236	PRESERVED_SPECIMEN	PRESENT		
120587234	PRESERVED_SPECIMEN	PRESENT		
120587232	PRESERVED_SPECIMEN	PRESENT		
120587231	PRESERVED_SPECIMEN	PRESENT		
120587228	PRESERVED_SPECIMEN	PRESENT		
120587225	PRESERVED_SPECIMEN	PRESENT		
120587223	PRESERVED_SPECIMEN	PRESENT		
120587110	PRESERVED_SPECIMEN	PRESENT		
120587108	PRESERVED_SPECIMEN	PRESENT		
120587106	PRESERVED_SPECIMEN	PRESENT		
120587104	PRESERVED_SPECIMEN	PRESENT		
120587102	PRESERVED_SPECIMEN	PRESENT		
120587100	PRESERVED_SPECIMEN	PRESENT		
120587097	PRESERVED_SPECIMEN	PRESENT		
120587095	PRESERVED_SPECIMEN	PRESENT		
120587093	PRESERVED_SPECIMEN	PRESENT		
120587091	PRESERVED_SPECIMEN	PRESENT		
120587089	PRESERVED_SPECIMEN	PRESENT		
120587087	PRESERVED_SPECIMEN	PRESENT		
120587084	PRESERVED_SPECIMEN	PRESENT		
120587083	PRESERVED_SPECIMEN	PRESENT		
120587081	PRESERVED_SPECIMEN	PRESENT		
120587079	PRESERVED_SPECIMEN	PRESENT		
120587064	PRESERVED_SPECIMEN	PRESENT		
120587062	PRESERVED_SPECIMEN	PRESENT		
120587060	PRESERVED_SPECIMEN	PRESENT		
120587058	PRESERVED_SPECIMEN	PRESENT		
120587057	PRESERVED_SPECIMEN	PRESENT		
120587055	PRESERVED_SPECIMEN	PRESENT		
120587053	PRESERVED_SPECIMEN	PRESENT		
120587050	PRESERVED_SPECIMEN	PRESENT		
120587048	PRESERVED_SPECIMEN	PRESENT		
120587045	PRESERVED_SPECIMEN	PRESENT		
120587042	PRESERVED_SPECIMEN	PRESENT		
120586677	PRESERVED_SPECIMEN	PRESENT		
120586675	PRESERVED_SPECIMEN	PRESENT		
120586673	PRESERVED_SPECIMEN	PRESENT		
1145642898	PRESERVED_SPECIMEN	PRESENT	14.7	-91.88759
1145642891	PRESERVED_SPECIMEN	PRESENT	14.7	-91.94437
1145598639	PRESERVED_SPECIMEN	PRESENT	13.9009137	-89.7165352
1145598613	PRESERVED_SPECIMEN	PRESENT	13.88724	-89.82105
1145598602	PRESERVED_SPECIMEN	PRESENT	13.9009137	-89.7165352
1145598597	PRESERVED_SPECIMEN	PRESENT	13.88724	-89.82105
1145598592	PRESERVED_SPECIMEN	PRESENT	13.9009137	-89.7165352
1145598589	PRESERVED_SPECIMEN	PRESENT	14.25619	-89.37088
1145598585	PRESERVED_SPECIMEN	PRESENT	13.9009137	-89.7165352
1145598571	PRESERVED_SPECIMEN	PRESENT	13.88724	-89.82105
1145598567	PRESERVED_SPECIMEN	PRESENT	13.9009137	-89.7165352
1145598548	PRESERVED_SPECIMEN	PRESENT	13.88724	-89.82105
1145598544	PRESERVED_SPECIMEN	PRESENT	13.88724	-89.82105
1145577452	PRESERVED_SPECIMEN	PRESENT	12.18779	-84.24668
1145566388	PRESERVED_SPECIMEN	PRESENT	29.922829	-109.292993
1145521356	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145521324	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145451237	PRESERVED_SPECIMEN	PRESENT	10.39609	-85.17921
1145451231	PRESERVED_SPECIMEN	PRESENT	10.39609	-85.17921
1145451210	PRESERVED_SPECIMEN	PRESENT	10.39609	-85.17921
1145448912	PRESERVED_SPECIMEN	PRESENT	14.04	-90.88
1145447364	PRESERVED_SPECIMEN	PRESENT	9.8320678	-83.9530509
1145447342	PRESERVED_SPECIMEN	PRESENT	9.8320678	-83.9530509
1145447315	PRESERVED_SPECIMEN	PRESENT	9.8320678	-83.9530509
1145434369	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434360	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434356	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434350	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434349	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434345	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434344	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434338	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434336	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434332	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434331	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434329	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434328	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434327	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434325	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434323	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434322	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434319	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434318	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434317	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434316	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434315	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434311	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434308	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434306	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434305	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434304	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434302	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434298	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434292	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434288	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434287	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434285	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434278	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434268	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434264	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145434244	PRESERVED_SPECIMEN	PRESENT	25.7936331	-108.9925834
1145402040	PRESERVED_SPECIMEN	PRESENT	14.3	-90.75
1145402037	PRESERVED_SPECIMEN	PRESENT	14.3	-90.75
1145402015	PRESERVED_SPECIMEN	PRESENT	14.3	-90.75
1086713190	PRESERVED_SPECIMEN	PRESENT	15.884283	-97.1095
1086713189	PRESERVED_SPECIMEN	PRESENT	15.884283	-97.1095
1061384889	PRESERVED_SPECIMEN	PRESENT	27.384528	-107.460806
1038343914	HUMAN_OBSERVATION	PRESENT	24.828481	-111.105881
1019657342	PRESERVED_SPECIMEN	PRESENT		
1019657322	PRESERVED_SPECIMEN	PRESENT		
1019657298	PRESERVED_SPECIMEN	PRESENT		
				
